gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat
029028,2008-02-29,2008,2,INDL,C,D,STD,22160K105,USD,2008Q1,2008Q2,20668.8770,3100.3470,11648.9160,A
029028,2008-05-31,2008,3,INDL,C,D,STD,22160K105,USD,2008Q2,2008Q3,21203.3500,3654.6210,12010.7230,A
029028,2008-08-31,2008,4,INDL,C,D,STD,22160K105,USD,2008Q3,2008Q4,20682.3480,3275.0130,11408.4300,A
029028,2008-11-30,2009,1,INDL,C,D,STD,22160K105,USD,2008Q4,2009Q1,20997.0000,2817.0000,12061.0000,A
029028,2009-02-28,2009,2,INDL,C,D,STD,22160K105,USD,2009Q1,2009Q2,20737.0000,3282.0000,11528.0000,A
029028,2009-05-31,2009,3,INDL,C,D,STD,22160K105,USD,2009Q2,2009Q3,21304.0000,3668.0000,11740.0000,A
029028,2009-08-31,2009,4,INDL,C,D,STD,22160K105,USD,2009Q3,2009Q4,21979.0000,3727.0000,11875.0000,A
029028,2009-11-30,2010,1,INDL,C,D,STD,22160K105,USD,2009Q4,2010Q1,23478.0000,4189.0000,13047.0000,A
029028,2010-02-28,2010,2,INDL,C,D,STD,22160K105,USD,2010Q1,2010Q2,23366.0000,4719.0000,12623.0000,A
029028,2010-05-31,2010,3,INDL,C,D,STD,22160K105,USD,2010Q2,2010Q3,23899.0000,5267.0000,12927.0000,A
029028,2010-08-31,2010,4,INDL,C,D,STD,22160K105,USD,2010Q3,2010Q4,23815.0000,4749.0000,12885.0000,A
029028,2010-11-30,2011,1,INDL,C,D,STD,22160K105,USD,2010Q4,2011Q1,26043.0000,5284.0000,14336.0000,A
029028,2011-02-28,2011,2,INDL,C,D,STD,22160K105,USD,2011Q1,2011Q2,25716.0000,5379.0000,13592.0000,A
029028,2011-05-31,2011,3,INDL,C,D,STD,22160K105,USD,2011Q2,2011Q3,26974.0000,6215.0000,14433.0000,A
029039,2004-06-30,2004,2,INDL,C,D,STD,29274F104,USD,2004Q2,2004Q2,17607.3590,610.8050,7934.4290,A
029039,2004-09-30,2004,3,INDL,C,D,STD,29274F104,USD,2004Q3,2004Q3,17987.5050,712.5300,8159.0210,A
029039,2004-12-31,2004,4,INDL,C,D,STD,29274F104,USD,2004Q4,2004Q4,18850.9600,932.1130,8652.6120,A
029039,2005-03-31,2005,1,INDL,C,D,STD,29274F104,USD,2005Q1,2005Q1,18429.5520,939.2270,8630.0510,A
029039,2005-06-30,2005,2,INDL,C,D,STD,29274F104,USD,2005Q2,2005Q2,18458.8080,814.9580,8633.0930,A
029039,2005-09-30,2005,3,INDL,C,D,STD,29274F104,USD,2005Q3,2005Q3,18904.4210,538.1630,8847.3600,A
029039,2005-12-31,2005,4,INDL,C,D,STD,29274F104,USD,2005Q4,2005Q4,20007.0090,656.7410,9478.4000,A
029039,2006-03-31,2006,1,INDL,C,D,STD,29274F104,USD,2006Q1,2006Q1,20160.2230,838.7680,9553.9930,A
029039,2006-06-30,2006,2,INDL,C,D,STD,29274F104,USD,2006Q2,2006Q2,20534.4300,888.2460,9619.5020,A
029039,2006-09-30,2006,3,INDL,C,D,STD,29274F104,USD,2006Q3,2006Q3,20830.3800,1010.8480,9905.1640,A
029039,2006-12-31,2006,4,INDL,C,D,STD,29274F104,USD,2006Q4,2006Q4,20778.7700,734.4870,9997.4920,A
029039,2007-03-31,2007,1,INDL,C,D,STD,29274F104,USD,2007Q1,2007Q1,21045.7510,766.9060,10295.1700,A
029039,2007-06-30,2007,2,INDL,C,D,STD,29274F104,USD,2007Q2,2007Q2,21171.7500,716.3700,10642.0330,A
029039,2007-09-30,2007,3,INDL,C,D,STD,29274F104,USD,2007Q3,2007Q3,21951.0840,773.2330,10912.5070,A
029039,2007-12-31,2007,4,INDL,C,D,STD,29274F104,USD,2007Q4,2007Q4,23018.7110,1002.9600,11658.0960,A
029039,2008-03-31,2008,1,INDL,C,D,STD,29274F104,USD,2008Q1,2008Q1,24434.3970,972.1810,12291.8630,A
029039,2008-06-30,2008,2,INDL,C,D,STD,29274F104,USD,2008Q2,2008Q2,23552.9690,1153.4020,12352.9310,A
029039,2008-09-30,2008,3,INDL,C,D,STD,29274F104,USD,2008Q3,2008Q3,22927.7170,974.7620,11137.5460,A
029039,2008-12-31,2008,4,INDL,C,D,STD,29274F104,USD,2008Q4,2008Q4,22624.9160,1356.5030,11038.2100,A
029039,2009-03-31,2009,1,INDL,C,D,STD,29274F104,USD,2009Q1,2009Q1,22202.8970,2195.1930,12617.1380,A
029039,2009-06-30,2009,2,INDL,C,D,STD,29274F104,USD,2009Q2,2009Q2,24503.6320,1781.0330,13168.6520,A
029039,2009-09-30,2009,3,INDL,C,D,STD,29274F104,USD,2009Q3,2009Q3,25658.0780,2415.9860,13517.2010,A
029039,2009-12-31,2009,4,INDL,C,D,STD,29274F104,USD,2009Q4,2009Q4,26433.4910,2270.9370,13673.1060,A
029039,2010-03-31,2010,1,INDL,C,D,STD,29274F104,USD,2010Q1,2010Q1,25278.8800,1915.4830,13063.6480,A
029039,2010-06-30,2010,2,INDL,C,D,STD,29274F104,USD,2010Q2,2010Q2,24425.4840,1239.3330,12320.8900,A
029039,2010-09-30,2010,3,INDL,C,D,STD,29274F104,USD,2010Q3,2010Q3,27076.6580,1562.1490,13366.1420,A
029039,2010-12-31,2010,4,INDL,C,D,STD,29274F104,USD,2010Q4,2010Q4,28157.6550,2098.0810,14054.7840,A
029039,2011-03-31,2011,1,INDL,C,D,STD,29274F104,USD,2011Q1,2011Q1,27852.4350,2097.4830,13740.3190,A
029161,2004-06-30,2004,2,INDL,C,D,STD,925391104,USD,2004Q2,2004Q2,1927.6020,100.0540,1807.5590,I
029161,2004-09-30,2004,3,INDL,C,D,STD,925391104,USD,2004Q3,2004Q3,1773.6910,88.5990,1814.6190,I
029161,2004-12-31,2004,4,INDL,C,D,STD,925391104,USD,2004Q4,2004Q4,1764.2470,98.9980,1810.0220,I
029178,2004-06-30,2004,2,INDL,C,D,STD,879378404,USD,2004Q2,2004Q2,2627.9440,86.8690,1703.0290,I
029178,2004-09-30,2004,3,INDL,C,D,STD,879378404,USD,2004Q3,2004Q3,2533.7990,101.8670,1627.2410,I
029178,2004-12-31,2004,4,INDL,C,D,STD,879378404,USD,2004Q4,2004Q4,2528.2140,92.0690,1597.4390,I
029178,2005-03-31,2005,1,INDL,C,D,STD,879378404,USD,2005Q1,2005Q1,2543.5880,129.3160,1557.6270,I
029178,2005-06-30,2005,2,INDL,C,D,STD,879378404,USD,2005Q2,2005Q2,2473.2070,99.1360,1443.1650,I
029178,2005-09-30,2005,3,INDL,C,D,STD,879378404,USD,2005Q3,2005Q3,2464.4140,159.9330,1419.5380,I
029178,2005-12-31,2005,4,INDL,C,D,STD,879378404,USD,2005Q4,2005Q4,2372.3590,119.5070,1399.5150,I
029178,2006-03-31,2006,1,INDL,C,D,STD,879378404,USD,2006Q1,2006Q1,2309.7780,167.8960,1354.3260,I
029178,2006-06-30,2006,2,INDL,C,D,STD,879378404,USD,2006Q2,2006Q2,2272.2790,139.0670,1285.2310,I
029178,2006-09-30,2006,3,INDL,C,D,STD,879378404,USD,2006Q3,2006Q3,2319.5780,320.0080,1650.2640,I
029178,2006-12-31,2006,4,INDL,C,D,STD,879378404,USD,2006Q4,2006Q4,2097.4320,95.7970,1403.7190,I
029178,2007-03-31,2007,1,INDL,C,D,STD,879378404,USD,2007Q1,2007Q1,2070.5730,143.9110,1351.0190,I
029178,2007-06-30,2007,2,INDL,C,D,STD,879378404,USD,2007Q2,2007Q2,2104.4420,190.4300,1385.7970,I
029178,2007-09-30,2007,3,INDL,C,D,STD,879378404,USD,2007Q3,2007Q3,2177.8740,284.7620,1448.9470,I
029178,2007-12-31,2007,4,INDL,C,D,STD,879378404,USD,2007Q4,2007Q4,1996.8230,134.9210,1298.0940,I
029178,2008-03-31,2008,1,INDL,C,D,STD,879378404,USD,2008Q1,2008Q1,,,,I
029178,2008-06-30,2008,2,INDL,C,D,STD,879378404,USD,2008Q2,2008Q2,1978.4040,112.3040,1192.2770,I
029178,2008-09-30,2008,3,INDL,C,D,STD,879378404,USD,2008Q3,2008Q3,1933.2930,144.5060,1140.6010,I
029178,2008-12-31,2008,4,INDL,C,D,STD,879378404,USD,2008Q4,2008Q4,1823.6410,110.8760,1086.9860,I
029178,2009-03-31,2009,1,INDL,C,D,STD,879378404,USD,2009Q1,2009Q1,1714.4170,142.8450,1011.7780,I
029178,2009-06-30,2009,2,INDL,C,D,STD,879378404,USD,2009Q2,2009Q2,1735.7360,212.1830,1021.3320,I
029178,2009-09-30,2009,3,INDL,C,D,STD,879378404,USD,2009Q3,2009Q3,1798.1810,280.3800,1071.9120,I
029282,2004-06-30,2004,2,INDL,C,D,STD,649445103,USD,2004Q2,2004Q2,24087.7500,250.9810,21047.4620,A
029282,2004-09-30,2004,3,INDL,C,D,STD,649445103,USD,2004Q3,2004Q3,23624.6280,187.6830,20478.3220,A
029282,2004-12-31,2004,4,INDL,C,D,STD,649445103,USD,2004Q4,2004Q4,24037.8260,188.8500,20851.4120,A
029282,2005-03-31,2005,1,INDL,C,D,STD,649445103,USD,2005Q1,2005Q1,24612.4440,197.8680,21413.8470,A
029282,2005-06-30,2005,2,INDL,C,D,STD,649445103,USD,2005Q2,2005Q2,25204.6920,237.1540,21954.4280,A
029282,2005-09-30,2005,3,INDL,C,D,STD,649445103,USD,2005Q3,2005Q3,25014.9440,204.8870,21762.6490,A
029282,2005-12-31,2005,4,INDL,C,D,STD,649445103,USD,2005Q4,2005Q4,26283.7050,231.8030,22958.8280,A
029282,2006-03-31,2006,1,INDL,C,D,STD,649445103,USD,2006Q1,2006Q1,27137.0240,191.9780,23812.3980,A
029282,2006-06-30,2006,2,INDL,C,D,STD,649445103,USD,2006Q2,2006Q2,28728.8240,242.6310,25031.6540,A
029282,2006-09-30,2006,3,INDL,C,D,STD,649445103,USD,2006Q3,2006Q3,28924.2860,269.8070,25212.2760,A
029282,2006-12-31,2006,4,INDL,C,D,STD,649445103,USD,2006Q4,2006Q4,28482.3700,230.7590,24792.5330,A
029282,2007-03-31,2007,1,INDL,C,D,STD,649445103,USD,2007Q1,2007Q1,27977.9140,247.0280,24266.3080,A
029282,2007-06-30,2007,2,INDL,C,D,STD,649445103,USD,2007Q2,2007Q2,29623.7500,1080.0340,25662.2790,A
029282,2007-09-30,2007,3,INDL,C,D,STD,649445103,USD,2007Q3,2007Q3,30039.9050,1279.6220,26008.4310,A
029282,2007-12-31,2007,4,INDL,C,D,STD,649445103,USD,2007Q4,2007Q4,30579.8220,335.7430,26397.5090,A
029282,2008-03-31,2008,1,INDL,C,D,STD,649445103,USD,2008Q1,2008Q1,30910.0810,552.2510,26751.9080,A
029282,2008-06-30,2008,2,INDL,C,D,STD,649445103,USD,2008Q2,2008Q2,31083.4990,280.1250,26794.2380,A
029282,2008-09-30,2008,3,INDL,C,D,STD,649445103,USD,2008Q3,2008Q3,32139.5000,276.4300,27876.2690,A
029282,2008-12-31,2008,4,INDL,C,D,STD,649445103,USD,2008Q4,2008Q4,32466.9060,203.2160,28247.6600,A
029282,2009-03-31,2009,1,INDL,C,D,STD,649445103,USD,2009Q1,2009Q1,32402.5520,167.2810,28166.6660,A
029282,2009-06-30,2009,2,INDL,C,D,STD,649445103,USD,2009Q2,2009Q2,32860.1230,162.7640,28649.4570,A
029282,2009-09-30,2009,3,INDL,C,D,STD,649445103,USD,2009Q3,2009Q3,32884.4680,153.8380,28543.9290,A
029282,2009-12-31,2009,4,INDL,C,D,STD,649445103,USD,2009Q4,2009Q4,42153.8690,2670.8570,36786.9670,A
029282,2010-03-31,2010,1,INDL,C,D,STD,649445103,USD,2010Q1,2010Q1,42430.7370,2547.8890,37017.2760,A
029282,2010-06-30,2010,2,INDL,C,D,STD,649445103,USD,2010Q2,2010Q2,42010.7470,2614.3250,36564.3130,A
029282,2010-09-30,2010,3,INDL,C,D,STD,649445103,USD,2010Q3,2010Q3,41706.4380,2235.0910,36211.1400,A
029282,2010-12-31,2010,4,INDL,C,D,STD,649445103,USD,2010Q4,2010Q4,41190.6890,1927.5420,35664.4690,A
029282,2011-03-31,2011,1,INDL,C,D,STD,649445103,USD,2011Q1,2011Q1,41046.9440,2351.7290,35506.3580,A
029392,2004-06-30,2004,2,INDL,C,D,STD,277432100,USD,2004Q2,2004Q2,5808.0000,145.0000,4763.0000,A
029392,2004-09-30,2004,3,INDL,C,D,STD,277432100,USD,2004Q3,2004Q3,5611.0000,179.0000,4572.0000,A
029392,2004-12-31,2004,4,INDL,C,D,STD,277432100,USD,2004Q4,2004Q4,5872.0000,325.0000,4688.0000,A
029392,2005-03-31,2005,1,INDL,C,D,STD,277432100,USD,2005Q1,2005Q1,5999.0000,393.0000,4654.0000,A
029392,2005-06-30,2005,2,INDL,C,D,STD,277432100,USD,2005Q2,2005Q2,5569.0000,241.0000,4062.0000,A
029392,2005-09-30,2005,3,INDL,C,D,STD,277432100,USD,2005Q3,2005Q3,5571.0000,286.0000,3976.0000,A
029392,2005-12-31,2005,4,INDL,C,D,STD,277432100,USD,2005Q4,2005Q4,5773.0000,524.0000,4161.0000,A
029392,2006-03-31,2006,1,INDL,C,D,STD,277432100,USD,2006Q1,2006Q1,5782.0000,485.0000,4065.0000,A
029392,2006-06-30,2006,2,INDL,C,D,STD,277432100,USD,2006Q2,2006Q2,6002.0000,497.0000,4150.0000,A
029392,2006-09-30,2006,3,INDL,C,D,STD,277432100,USD,2006Q3,2006Q3,6066.0000,430.0000,4164.0000,A
029392,2006-12-31,2006,4,INDL,C,D,STD,277432100,USD,2006Q4,2006Q4,6173.0000,939.0000,4144.0000,A
029392,2007-03-31,2007,1,INDL,C,D,STD,277432100,USD,2007Q1,2007Q1,6116.0000,833.0000,4011.0000,A
029392,2007-06-30,2007,2,INDL,C,D,STD,277432100,USD,2007Q2,2007Q2,6240.0000,891.0000,4070.0000,A
029392,2007-09-30,2007,3,INDL,C,D,STD,277432100,USD,2007Q3,2007Q3,5945.0000,781.0000,3954.0000,A
029392,2007-12-31,2007,4,INDL,C,D,STD,277432100,USD,2007Q4,2007Q4,6009.0000,888.0000,3927.0000,A
029392,2008-03-31,2008,1,INDL,C,D,STD,277432100,USD,2008Q1,2008Q1,5806.0000,793.0000,3910.0000,A
029392,2008-06-30,2008,2,INDL,C,D,STD,277432100,USD,2008Q2,2008Q2,5830.0000,562.0000,3818.0000,A
029392,2008-09-30,2008,3,INDL,C,D,STD,277432100,USD,2008Q3,2008Q3,5529.0000,337.0000,3709.0000,A
029392,2008-12-31,2008,4,INDL,C,D,STD,277432100,USD,2008Q4,2008Q4,5281.0000,387.0000,3728.0000,A
029392,2009-03-31,2009,1,INDL,C,D,STD,277432100,USD,2009Q1,2009Q1,5197.0000,340.0000,3674.0000,A
029392,2009-06-30,2009,2,INDL,C,D,STD,277432100,USD,2009Q2,2009Q2,5356.0000,450.0000,3781.0000,A
029392,2009-09-30,2009,3,INDL,C,D,STD,277432100,USD,2009Q3,2009Q3,5554.0000,668.0000,3909.0000,A
029392,2009-12-31,2009,4,INDL,C,D,STD,277432100,USD,2009Q4,2009Q4,5515.0000,793.0000,4002.0000,A
029392,2010-03-31,2010,1,INDL,C,D,STD,277432100,USD,2010Q1,2010Q1,5648.0000,483.0000,4079.0000,A
029392,2010-06-30,2010,2,INDL,C,D,STD,277432100,USD,2010Q2,2010Q2,5799.0000,435.0000,4122.0000,A
029392,2010-09-30,2010,3,INDL,C,D,STD,277432100,USD,2010Q3,2010Q3,5989.0000,642.0000,4179.0000,A
029392,2010-12-31,2010,4,INDL,C,D,STD,277432100,USD,2010Q4,2010Q4,5986.0000,516.0000,4359.0000,A
029392,2011-03-31,2011,1,INDL,C,D,STD,277432100,USD,2011Q1,2011Q1,6009.0000,840.0000,4192.0000,A
029733,2004-06-30,2004,2,INDL,C,D,STD,573284106,USD,2004Q2,2004Q2,2312.9600,85.8020,1184.8720,A
029733,2004-09-30,2004,3,INDL,C,D,STD,573284106,USD,2004Q3,2004Q3,2388.2170,135.4770,1220.6910,A
029733,2004-12-31,2004,4,INDL,C,D,STD,573284106,USD,2004Q4,2004Q4,2355.8520,161.6200,1202.4250,A
029733,2005-03-31,2005,1,INDL,C,D,STD,573284106,USD,2005Q1,2005Q1,2354.1280,103.0970,1235.5570,A
029733,2005-06-30,2005,2,INDL,C,D,STD,573284106,USD,2005Q2,2005Q2,2406.2670,91.4100,1267.7870,A
029733,2005-09-30,2005,3,INDL,C,D,STD,573284106,USD,2005Q3,2005Q3,2475.0830,136.5830,1273.5340,A
029733,2005-12-31,2005,4,INDL,C,D,STD,573284106,USD,2005Q4,2005Q4,2433.3160,101.7450,1259.6310,A
029733,2006-03-31,2006,1,INDL,C,D,STD,573284106,USD,2006Q1,2006Q1,2434.9590,31.1530,1247.9560,A
029733,2006-06-30,2006,2,INDL,C,D,STD,573284106,USD,2006Q2,2006Q2,2502.0160,20.3860,1282.7310,A
029733,2006-09-30,2006,3,INDL,C,D,STD,573284106,USD,2006Q3,2006Q3,2532.6960,22.8290,1270.6260,A
029733,2006-12-31,2006,4,INDL,C,D,STD,573284106,USD,2006Q4,2006Q4,2506.4210,32.2820,1252.4490,A
029733,2007-03-31,2007,1,INDL,C,D,STD,573284106,USD,2007Q1,2007Q1,2560.5270,18.1080,1559.4100,A
029733,2007-06-30,2007,2,INDL,C,D,STD,573284106,USD,2007Q2,2007Q2,2667.7270,30.8900,1763.3900,A
029733,2007-09-30,2007,3,INDL,C,D,STD,573284106,USD,2007Q3,2007Q3,2721.9500,26.4170,1734.6670,A
029733,2007-12-31,2007,4,INDL,C,D,STD,573284106,USD,2007Q4,2007Q4,2683.8050,20.0380,1737.8140,A
029733,2008-03-31,2008,1,INDL,C,D,STD,573284106,USD,2008Q1,2008Q1,2760.1080,13.5770,1804.9210,A
029733,2008-06-30,2008,2,INDL,C,D,STD,573284106,USD,2008Q2,2008Q2,3071.5820,13.1560,2054.8050,A
029733,2008-09-30,2008,3,INDL,C,D,STD,573284106,USD,2008Q3,2008Q3,3063.6320,13.8960,1988.4170,A
029733,2008-12-31,2008,4,INDL,C,D,STD,573284106,USD,2008Q4,2008Q4,3032.5020,37.7940,2010.7980,A
029733,2009-03-31,2009,1,INDL,C,D,STD,573284106,USD,2009Q1,2009Q1,3253.0990,222.0030,1968.9120,A
029733,2009-06-30,2009,2,INDL,C,D,STD,573284106,USD,2009Q2,2009Q2,3207.1930,133.3800,1905.6500,A
029733,2009-09-30,2009,3,INDL,C,D,STD,573284106,USD,2009Q3,2009Q3,3232.6810,193.8350,1880.7050,A
029733,2009-12-31,2009,4,INDL,C,D,STD,573284106,USD,2009Q4,2009Q4,3239.2830,263.5910,1832.8720,A
029733,2010-03-31,2010,1,INDL,C,D,STD,573284106,USD,2010Q1,2010Q1,3244.9020,221.0430,1872.0070,A
029733,2010-06-30,2010,2,INDL,C,D,STD,573284106,USD,2010Q2,2010Q2,3096.3920,32.0950,1679.5950,A
029733,2010-09-30,2010,3,INDL,C,D,STD,573284106,USD,2010Q3,2010Q3,3115.7830,60.4990,1658.5550,A
029733,2010-12-31,2010,4,INDL,C,D,STD,573284106,USD,2010Q4,2010Q4,3074.7430,70.3230,1606.4840,A
029733,2011-03-31,2011,1,INDL,C,D,STD,573284106,USD,2011Q1,2011Q1,3208.6060,176.8290,1773.8600,A
029850,2004-06-30,2004,2,INDL,C,D,STD,40049J206,USD,2004Q2,2004Q2,5319.4830,1019.6390,3216.5530,A
029850,2004-09-30,2004,3,INDL,C,D,STD,40049J206,USD,2004Q3,2004Q3,5252.0600,925.8580,2971.3130,A
029850,2004-12-31,2004,4,INDL,C,D,STD,40049J206,USD,2004Q4,2004Q4,6623.9610,1491.9620,4149.1510,A
029850,2005-03-31,2005,1,INDL,C,D,STD,40049J206,USD,2005Q1,2005Q1,6278.9390,1505.2420,3734.6690,A
029850,2005-06-30,2005,2,INDL,C,D,STD,40049J206,USD,2005Q2,2005Q2,6130.6590,1363.9650,3809.3770,A
029850,2005-09-30,2005,3,INDL,C,D,STD,40049J206,USD,2005Q3,2005Q3,5686.0150,1032.6970,3208.2110,A
029850,2005-12-31,2005,4,INDL,C,D,STD,40049J206,USD,2005Q4,2005Q4,7042.8810,1390.4730,4232.9520,A
029850,2006-03-31,2006,1,INDL,C,D,STD,40049J206,USD,2006Q1,2006Q1,6973.7460,1619.6070,3999.2940,A
029850,2006-06-30,2006,2,INDL,C,D,STD,40049J206,USD,2006Q2,2006Q2,6735.7110,1669.3890,3715.3970,A
029850,2006-09-30,2006,3,INDL,C,D,STD,40049J206,USD,2006Q3,2006Q3,6597.4710,1489.3310,3569.7650,A
029850,2006-12-31,2006,4,INDL,C,D,STD,40049J206,USD,2006Q4,2006Q4,7688.3640,2558.7010,4298.9140,A
029850,2007-03-31,2007,1,INDL,C,D,STD,40049J206,USD,2007Q1,2007Q1,7369.3460,2794.5170,3974.6360,A
029850,2007-06-30,2007,2,INDL,C,D,STD,40049J206,USD,2007Q2,2007Q2,7210.6220,2506.3530,4067.5770,A
029850,2007-09-30,2007,3,INDL,C,D,STD,40049J206,USD,2007Q3,2007Q3,7095.3410,2226.0560,3753.6170,A
029850,2007-12-31,2007,4,INDL,C,D,STD,40049J206,USD,2007Q4,2007Q4,9041.3470,2501.1590,5317.7350,A
029850,2008-03-31,2008,1,INDL,C,D,STD,40049J206,USD,2008Q1,2008Q1,9149.9300,2876.0230,5259.0110,A
029850,2008-06-30,2008,2,INDL,C,D,STD,40049J206,USD,2008Q2,2008Q2,9931.3300,3205.6780,5845.2070,A
029850,2008-09-30,2008,3,INDL,C,D,STD,40049J206,USD,2008Q3,2008Q3,9220.1210,3035.9800,5219.8840,A
029850,2008-12-31,2008,4,INDL,C,D,STD,40049J206,USD,2008Q4,2008Q4,8881.7090,3029.5210,5465.5960,A
029850,2009-03-31,2009,1,INDL,C,D,STD,40049J206,USD,2009Q1,2009Q1,8595.6510,3000.2090,5221.0680,A
029850,2009-06-30,2009,2,INDL,C,D,STD,40049J206,USD,2009Q2,2009Q2,8490.5810,2264.2990,4987.2760,A
029850,2009-09-30,2009,3,INDL,C,D,STD,40049J206,USD,2009Q3,2009Q3,8163.9380,2131.5100,4577.0990,A
029850,2009-12-31,2009,4,INDL,C,D,STD,40049J206,USD,2009Q4,2009Q4,9693.0810,2974.8060,6287.2380,A
029850,2010-03-31,2010,1,INDL,C,D,STD,40049J206,USD,2010Q1,2010Q1,10031.1130,3160.0670,6358.2530,A
029850,2010-06-30,2010,2,INDL,C,D,STD,40049J206,USD,2010Q2,2010Q2,9583.4570,2990.0320,5931.7730,A
029850,2010-09-30,2010,3,INDL,C,D,STD,40049J206,USD,2010Q3,2010Q3,9462.6870,2906.4760,5573.0860,A
029850,2010-12-31,2010,4,INDL,C,D,STD,40049J206,USD,2010Q4,2010Q4,11021.2480,2534.9790,6833.2570,A
029850,2011-03-31,2011,1,INDL,C,D,STD,40049J206,USD,2011Q1,2011Q1,11572.0570,3098.9760,7332.0890,A
030128,2004-08-31,2004,3,INDL,C,D,STD,524908100,USD,2004Q3,2004Q3,340890.0000,93210.0000,326469.0000,I
030128,2004-11-30,2004,4,INDL,C,D,STD,524908100,USD,2004Q4,2004Q4,357168.0000,105060.0000,342248.0000,I
030128,2005-02-28,2005,1,INDL,C,D,STD,524908100,USD,2005Q1,2005Q1,363692.0000,97405.0000,347938.0000,I
030128,2005-05-31,2005,2,INDL,C,D,STD,524908100,USD,2005Q2,2005Q2,370595.0000,91915.0000,354717.0000,I
030128,2005-08-31,2005,3,INDL,C,D,STD,524908100,USD,2005Q3,2005Q3,384295.0000,107679.0000,367961.0000,I
030128,2005-11-30,2005,4,INDL,C,D,STD,524908100,USD,2005Q4,2005Q4,410063.0000,116853.0000,393269.0000,I
030128,2006-02-28,2006,1,INDL,C,D,STD,524908100,USD,2006Q1,2006Q1,439796.0000,122256.0000,422303.0000,I
030128,2006-05-31,2006,2,INDL,C,D,STD,524908100,USD,2006Q2,2006Q2,456202.0000,112168.0000,438220.0000,I
030128,2006-08-31,2006,3,INDL,C,D,STD,524908100,USD,2006Q3,2006Q3,473737.0000,126330.0000,455341.0000,I
030128,2006-11-30,2006,4,INDL,C,D,STD,524908100,USD,2006Q4,2006Q4,503545.0000,129568.0000,484354.0000,I
030128,2007-02-28,2007,1,INDL,C,D,STD,524908100,USD,2007Q1,2007Q1,562283.0000,142305.0000,542278.0000,I
030128,2007-05-31,2007,2,INDL,C,D,STD,524908100,USD,2007Q2,2007Q2,605861.0000,143400.0000,584732.0000,I
030128,2007-08-31,2007,3,INDL,C,D,STD,524908100,USD,2007Q3,2007Q3,659216.0000,162401.0000,637483.0000,I
030128,2007-11-30,2007,4,INDL,C,D,STD,524908100,USD,2007Q4,2007Q4,691063.0000,182664.0000,668573.0000,I
030128,2008-02-29,2008,1,INDL,C,D,STD,524908100,USD,2008Q1,2008Q1,786035.0000,234299.0000,761203.0000,I
030128,2008-05-31,2008,2,INDL,C,D,STD,524908100,USD,2008Q2,2008Q2,639432.0000,189228.0000,613156.0000,I
030128,2008-08-31,2008,3,INDL,C,D,STD,524908100,USD,2008Q3,2008Q3,600000.0000,,,I
030146,2004-06-30,2004,2,INDL,C,D,STD,46145F105,USD,2004Q2,2004Q2,1306.0370,182.3470,965.8560,I
030146,2004-09-30,2004,3,INDL,C,D,STD,46145F105,USD,2004Q3,2004Q3,1064.7020,200.9280,711.1240,I
030146,2004-12-31,2004,4,INDL,C,D,STD,46145F105,USD,2004Q4,2004Q4,612.4580,206.4650,241.9570,I
030146,2005-03-31,2005,1,INDL,C,D,STD,46145F105,USD,2005Q1,2005Q1,1387.8420,165.4350,1002.1140,I
030146,2005-06-30,2005,2,INDL,C,D,STD,46145F105,USD,2005Q2,2005Q2,1036.9500,198.9600,634.3460,I
030146,2005-09-30,2005,3,INDL,C,D,STD,46145F105,USD,2005Q3,2005Q3,1303.7510,188.5100,880.8280,I
030146,2005-12-31,2005,4,INDL,C,D,STD,46145F105,USD,2005Q4,2005Q4,1016.3340,261.0440,554.0280,I
030146,2006-03-31,2006,1,INDL,C,D,STD,46145F105,USD,2006Q1,2006Q1,1598.4420,238.4810,1092.1920,I
030146,2006-06-30,2006,2,INDL,C,D,STD,46145F105,USD,2006Q2,2006Q2,1825.7750,270.5060,1282.6550,I
030146,2006-09-30,2006,3,INDL,C,D,STD,46145F105,USD,2006Q3,2006Q3,2052.1810,281.6590,1478.0920,I
030146,2006-12-31,2006,4,INDL,C,D,STD,46145F105,USD,2006Q4,2006Q4,1462.3120,321.2980,854.2780,I
030146,2007-03-31,2007,1,INDL,C,D,STD,46145F105,USD,2007Q1,2007Q1,2060.7870,312.6780,1412.5280,I
030146,2007-06-30,2007,2,INDL,C,D,STD,46145F105,USD,2007Q2,2007Q2,2471.3270,296.3390,1788.4870,I
030146,2007-09-30,2007,3,INDL,C,D,STD,46145F105,USD,2007Q3,2007Q3,3506.2720,232.1820,2814.9710,I
030146,2007-12-31,2007,4,INDL,C,D,STD,46145F105,USD,2007Q4,2007Q4,2100.8870,227.0410,1396.5920,I
030146,2008-03-31,2008,1,INDL,C,D,STD,46145F105,USD,2008Q1,2008Q1,3133.9650,307.0830,2391.5980,I
030146,2008-06-30,2008,2,INDL,C,D,STD,46145F105,USD,2008Q2,2008Q2,3285.3400,320.7400,2520.3090,I
030146,2008-09-30,2008,3,INDL,C,D,STD,46145F105,USD,2008Q3,2008Q3,3441.8560,333.0720,2670.5030,I
030146,2008-12-31,2008,4,INDL,C,D,STD,46145F105,USD,2008Q4,2008Q4,1685.4530,396.2010,898.0730,I
