gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat,mkvaltq
009867,2007-09-30,2007,3,INDL,C,D,STD,844030106,USD,2007Q3,2007Q3,7048.7380,19.7390,4872.5560,I,3734.1333
009867,2007-12-31,2007,4,INDL,C,D,STD,844030106,USD,2007Q4,2007Q4,7397.9130,5.6900,5192.1070,I,3524.3450
009867,2008-03-31,2008,1,INDL,C,D,STD,844030106,USD,2008Q1,2008Q1,7634.5240,32.6890,5298.6280,I,2885.4335
009867,2008-06-30,2008,2,INDL,C,D,STD,844030106,USD,2008Q2,2008Q2,8109.9520,231.3190,5792.7920,I,3350.9393
009867,2008-09-30,2008,3,INDL,C,D,STD,844030106,USD,2008Q3,2008Q3,7761.6380,3.0600,5443.2080,I,2560.2490
009867,2008-12-31,2008,4,INDL,C,D,STD,844030106,USD,2008Q4,2008Q4,7997.9070,4.3180,5629.9550,I,1616.9861
009867,2009-03-31,2009,1,INDL,C,D,STD,844030106,USD,2009Q1,2009Q1,7817.5580,5.5290,5418.6800,I,1887.9953
009867,2009-06-30,2009,2,INDL,C,D,STD,844030106,USD,2009Q2,2009Q2,7801.9520,15.2320,5391.1750,I,2281.2243
009867,2009-09-30,2009,3,INDL,C,D,STD,844030106,USD,2009Q3,2009Q3,7804.7990,7.0370,5382.8550,I,2579.2906
009867,2009-12-31,2009,4,INDL,C,D,STD,844030106,USD,2009Q4,2009Q4,8075.0740,10.5450,5605.1280,I,2823.8346
009867,2010-03-31,2010,1,INDL,C,D,STD,844030106,USD,2010Q1,2010Q1,7968.2830,3.6250,5441.4100,I,3157.5248
009867,2010-06-30,2010,2,INDL,C,D,STD,844030106,USD,2010Q2,2010Q2,7989.1150,2.5880,5407.2070,I,2721.0891
009867,2010-09-30,2010,3,INDL,C,D,STD,844030106,USD,2010Q3,2010Q3,8012.2320,17.1220,5518.1420,I,2995.2294
009867,2010-12-31,2010,4,INDL,C,D,STD,844030106,USD,2010Q4,2010Q4,8238.5430,3.2990,5711.5610,I,2999.3386
009867,2011-03-31,2011,1,INDL,C,D,STD,844030106,USD,2011Q1,2011Q1,8148.1090,4.1530,5577.2050,I,3568.4847
009882,2005-03-31,2005,1,INDL,C,D,STD,844741108,USD,2005Q1,2005Q1,13254.0000,1908.0000,7139.0000,A,
009882,2005-06-30,2005,2,INDL,C,D,STD,844741108,USD,2005Q2,2005Q2,13779.0000,2269.0000,7462.0000,A,
009882,2005-09-30,2005,3,INDL,C,D,STD,844741108,USD,2005Q3,2005Q3,14746.0000,2613.0000,7991.0000,A,
009882,2005-12-31,2005,4,INDL,C,D,STD,844741108,USD,2005Q4,2005Q4,14218.0000,2531.0000,7543.0000,A,
009882,2006-03-31,2006,1,INDL,C,D,STD,844741108,USD,2006Q1,2006Q1,14723.0000,2920.0000,7958.0000,A,14438.1983
009882,2006-06-30,2006,2,INDL,C,D,STD,844741108,USD,2006Q2,2006Q2,15344.0000,2988.0000,8391.0000,A,12868.0805
009882,2006-09-30,2006,3,INDL,C,D,STD,844741108,USD,2006Q3,2006Q3,14087.0000,2301.0000,7463.0000,A,13191.9378
009882,2006-12-31,2006,4,INDL,C,D,STD,844741108,USD,2006Q4,2006Q4,13460.0000,1759.0000,7011.0000,A,12000.2939
009882,2007-03-31,2007,1,INDL,C,D,STD,844741108,USD,2007Q1,2007Q1,14238.0000,1933.0000,7684.0000,A,11478.2451
009882,2007-06-30,2007,2,INDL,C,D,STD,844741108,USD,2007Q2,2007Q2,14853.0000,2114.0000,8426.0000,A,11142.4816
009882,2007-09-30,2007,3,INDL,C,D,STD,844741108,USD,2007Q3,2007Q3,14524.0000,1557.0000,8255.0000,A,10863.7624
009882,2007-12-31,2007,4,INDL,C,D,STD,844741108,USD,2007Q4,2007Q4,16772.0000,2779.0000,9831.0000,A,8964.5356
009882,2008-03-31,2008,1,INDL,C,D,STD,844741108,USD,2008Q1,2008Q1,18031.0000,3122.0000,10846.0000,A,9073.7992
009882,2008-06-30,2008,2,INDL,C,D,STD,844741108,USD,2008Q2,2008Q2,23262.0000,5838.0000,14532.0000,A,9570.4733
009882,2008-09-30,2008,3,INDL,C,D,STD,844741108,USD,2008Q3,2008Q3,18175.0000,3431.0000,11111.0000,A,10733.3952
009882,2008-12-31,2008,4,INDL,C,D,STD,844741108,USD,2008Q4,2008Q4,14308.0000,1803.0000,9355.0000,A,6378.7397
009882,2009-03-31,2009,1,INDL,C,D,STD,844741108,USD,2009Q1,2009Q1,14179.0000,2134.0000,9251.0000,A,4684.2000
009882,2009-06-30,2009,2,INDL,C,D,STD,844741108,USD,2009Q2,2009Q2,14027.0000,2198.0000,8879.0000,A,4986.9300
009882,2009-09-30,2009,3,INDL,C,D,STD,844741108,USD,2009Q3,2009Q3,14100.0000,2254.0000,8883.0000,A,7123.2000
009882,2009-12-31,2009,4,INDL,C,D,STD,844741108,USD,2009Q4,2009Q4,14269.0000,2593.0000,8803.0000,A,8490.1011
009882,2010-03-31,2010,1,INDL,C,D,STD,844741108,USD,2010Q1,2010Q1,14530.0000,2773.0000,8993.0000,A,9835.6800
009882,2010-06-30,2010,2,INDL,C,D,STD,844741108,USD,2010Q2,2010Q2,14987.0000,3124.0000,9439.0000,A,8288.0600
009882,2010-09-30,2010,3,INDL,C,D,STD,844741108,USD,2010Q3,2010Q3,15143.0000,3379.0000,9193.0000,A,9750.2200
009882,2010-12-31,2010,4,INDL,C,D,STD,844741108,USD,2010Q4,2010Q4,15463.0000,3538.0000,9226.0000,A,9701.7063
009882,2011-03-31,2011,1,INDL,C,D,STD,844741108,USD,2011Q1,2011Q1,16414.0000,4465.0000,9827.0000,A,9446.7222
009890,2005-03-31,2005,1,INDL,C,D,STD,844895102,USD,2005Q1,2005Q1,2857.4580,16.7140,2115.2230,A,
009890,2005-06-30,2005,2,INDL,C,D,STD,844895102,USD,2005Q2,2005Q2,2848.7600,8.7190,2093.1430,A,
009890,2005-09-30,2005,3,INDL,C,D,STD,844895102,USD,2005Q3,2005Q3,2921.5530,16.9320,2170.1440,A,
009890,2005-12-31,2005,4,INDL,C,D,STD,844895102,USD,2005Q4,2005Q4,3228.4260,29.6030,2477.2910,A,
009890,2006-03-31,2006,1,INDL,C,D,STD,844895102,USD,2006Q1,2006Q1,3182.2180,13.8670,2383.6170,A,1111.6554
009890,2006-06-30,2006,2,INDL,C,D,STD,844895102,USD,2006Q2,2006Q2,3082.2330,8.5700,2262.4910,A,1275.4753
009890,2006-09-30,2006,3,INDL,C,D,STD,844895102,USD,2006Q3,2006Q3,3140.1910,31.5870,2316.8780,A,1379.6812
009890,2006-12-31,2006,4,INDL,C,D,STD,844895102,USD,2006Q4,2006Q4,3484.9650,18.7860,2583.5400,A,1602.7149
009890,2007-03-31,2007,1,INDL,C,D,STD,844895102,USD,2007Q1,2007Q1,3479.5010,54.0090,2527.5010,A,1636.7768
009890,2007-06-30,2007,2,INDL,C,D,STD,844895102,USD,2007Q2,2007Q2,3383.0580,20.7440,2428.9440,A,1432.5297
009890,2007-09-30,2007,3,INDL,C,D,STD,844895102,USD,2007Q3,2007Q3,3408.7030,18.8300,2467.0990,A,1203.8810
009890,2007-12-31,2007,4,INDL,C,D,STD,844895102,USD,2007Q4,2007Q4,3670.1880,31.9910,2686.5150,A,1274.3346
009890,2008-03-31,2008,1,INDL,C,D,STD,844895102,USD,2008Q1,2008Q1,3585.6160,17.4090,2552.8620,A,1206.7536
009890,2008-06-30,2008,2,INDL,C,D,STD,844895102,USD,2008Q2,2008Q2,3492.2300,16.5110,2462.2810,A,1292.1253
009890,2008-09-30,2008,3,INDL,C,D,STD,844895102,USD,2008Q3,2008Q3,3509.8760,13.1650,2498.9250,A,1322.7251
009890,2008-12-31,2008,4,INDL,C,D,STD,844895102,USD,2008Q4,2008Q4,3820.3840,26.3990,2782.5430,A,1114.5222
009890,2009-03-31,2009,1,INDL,C,D,STD,844895102,USD,2009Q1,2009Q1,3723.9350,23.7820,2636.2000,A,940.8809
009890,2009-06-30,2009,2,INDL,C,D,STD,844895102,USD,2009Q2,2009Q2,3681.4110,26.7750,2601.0680,A,994.9858
009890,2009-09-30,2009,3,INDL,C,D,STD,844895102,USD,2009Q3,2009Q3,3713.2680,32.8280,2648.2750,A,1149.0536
009890,2009-12-31,2009,4,INDL,C,D,STD,844895102,USD,2009Q4,2009Q4,3906.2920,65.3150,2804.2060,A,1286.4748
009890,2010-03-31,2010,1,INDL,C,D,STD,844895102,USD,2010Q1,2010Q1,3840.9900,39.0050,2679.3880,A,1356.3933
009890,2010-06-30,2010,2,INDL,C,D,STD,844895102,USD,2010Q2,2010Q2,3747.9120,32.3100,2607.8160,A,1340.0965
009890,2010-09-30,2010,3,INDL,C,D,STD,844895102,USD,2010Q3,2010Q3,3772.4810,19.8540,2653.8200,A,1527.6396
009890,2010-12-31,2010,4,INDL,C,D,STD,844895102,USD,2010Q4,2010Q4,3984.1930,116.0960,2817.1970,A,1672.1153
009890,2011-03-31,2011,1,INDL,C,D,STD,844895102,USD,2011Q1,2011Q1,3941.9340,108.3750,2711.0160,A,1786.5407
009899,2005-03-31,2005,1,INDL,C,D,STD,00206R102,USD,2005Q1,2005Q1,106946.0000,462.0000,66542.0000,A,
009899,2005-06-30,2005,2,INDL,C,D,STD,00206R102,USD,2005Q2,2005Q2,105643.0000,406.0000,65157.0000,A,
009899,2005-09-30,2005,3,INDL,C,D,STD,00206R102,USD,2005Q3,2005Q3,104104.0000,433.0000,63925.0000,A,
009899,2005-12-31,2005,4,INDL,C,D,STD,00206R102,USD,2005Q4,2005Q4,145632.0000,1224.0000,90942.0000,A,
009899,2006-03-31,2006,1,INDL,C,D,STD,00206R102,USD,2006Q1,2006Q1,144437.0000,1057.0000,89348.0000,A,105130.0058
009899,2006-06-30,2006,2,INDL,C,D,STD,00206R102,USD,2006Q2,2006Q2,144350.0000,1097.0000,88881.0000,A,108329.3619
009899,2006-09-30,2006,3,INDL,C,D,STD,00206R102,USD,2006Q3,2006Q3,143892.0000,1251.0000,88491.0000,A,125124.8891
009899,2006-12-31,2006,4,INDL,C,D,STD,00206R102,USD,2006Q4,2006Q4,270634.0000,2418.0000,155094.0000,A,223035.1695
009899,2007-03-31,2007,1,INDL,C,D,STD,00206R102,USD,2007Q1,2007Q1,268276.0000,2364.0000,154270.0000,A,243874.5500
009899,2007-06-30,2007,2,INDL,C,D,STD,00206R102,USD,2007Q2,2007Q2,267346.0000,2570.0000,155685.0000,A,253440.5000
009899,2007-09-30,2007,3,INDL,C,D,STD,00206R102,USD,2007Q3,2007Q3,267968.0000,2714.0000,156794.0000,A,256906.3200
009899,2007-12-31,2007,4,INDL,C,D,STD,00206R102,USD,2007Q4,2007Q4,275644.0000,1970.0000,160277.0000,A,251169.7302
009899,2008-03-31,2008,1,INDL,C,D,STD,00206R102,USD,2008Q1,2008Q1,278199.0000,1963.0000,165941.0000,A,227463.7000
009899,2008-06-30,2008,2,INDL,C,D,STD,00206R102,USD,2008Q2,2008Q2,284508.0000,1631.0000,172571.0000,A,198535.1700
009899,2008-09-30,2008,3,INDL,C,D,STD,00206R102,USD,2008Q3,2008Q3,284528.0000,1594.0000,172010.0000,A,164532.5600
009899,2008-12-31,2008,4,INDL,C,D,STD,00206R102,USD,2008Q4,2008Q4,265245.0000,1792.0000,168898.0000,A,167950.7565
009899,2009-03-31,2009,1,INDL,C,D,STD,00206R102,USD,2009Q1,2009Q1,264358.0000,3812.0000,166663.0000,A,148680.0000
009899,2009-06-30,2009,2,INDL,C,D,STD,00206R102,USD,2009Q2,2009Q2,267918.0000,7348.0000,168906.0000,A,146556.0000
009899,2009-09-30,2009,3,INDL,C,D,STD,00206R102,USD,2009Q3,2009Q3,266568.0000,6167.0000,166567.0000,A,159359.0000
009899,2009-12-31,2009,4,INDL,C,D,STD,00206R102,USD,2009Q4,2009Q4,268752.0000,3802.0000,166427.0000,A,165431.1259
009899,2010-03-31,2010,1,INDL,C,D,STD,00206R102,USD,2010Q1,2010Q1,265701.0000,2617.0000,163235.0000,A,152688.5600
009899,2010-06-30,2010,2,INDL,C,D,STD,00206R102,USD,2010Q2,2010Q2,267556.0000,1377.0000,164073.0000,A,142939.8227
009899,2010-09-30,2010,3,INDL,C,D,STD,00206R102,USD,2010Q3,2010Q3,269252.0000,3246.0000,155959.0000,A,169021.9960
009899,2010-12-31,2010,4,INDL,C,D,STD,00206R102,USD,2010Q4,2010Q4,268488.0000,1437.0000,156538.0000,A,173667.7361
009899,2011-03-31,2011,1,INDL,C,D,STD,00206R102,USD,2011Q1,2011Q1,268085.0000,1391.0000,155242.0000,A,181158.1223
009904,2005-03-31,2005,1,INDL,C,D,STD,845467109,USD,2005Q1,2005Q1,1200.2590,0.8570,745.4000,A,
009904,2005-06-30,2005,2,INDL,C,D,STD,845467109,USD,2005Q2,2005Q2,1269.4750,0.7450,769.4670,A,
009904,2005-09-30,2005,3,INDL,C,D,STD,845467109,USD,2005Q3,2005Q3,1908.3850,388.2010,908.1270,A,
009904,2005-12-31,2005,4,INDL,C,D,STD,845467109,USD,2005Q4,2005Q4,1868.5240,223.7050,746.6070,A,
009904,2006-03-31,2006,1,INDL,C,D,STD,845467109,USD,2006Q1,2006Q1,1931.8840,212.3630,683.7280,A,5396.2028
009904,2006-06-30,2006,2,INDL,C,D,STD,845467109,USD,2006Q2,2006Q2,2044.4170,175.9920,731.3410,A,5239.9902
009904,2006-09-30,2006,3,INDL,C,D,STD,845467109,USD,2006Q3,2006Q3,2180.5430,53.1210,791.5350,A,5025.4782
009904,2006-12-31,2006,4,INDL,C,D,STD,845467109,USD,2006Q4,2006Q4,2379.0690,42.9270,933.3920,A,5921.8377
009904,2007-03-31,2007,1,INDL,C,D,STD,845467109,USD,2007Q1,2007Q1,2546.7980,0.8880,1091.7220,A,6959.1826
009904,2007-06-30,2007,2,INDL,C,D,STD,845467109,USD,2007Q2,2007Q2,2928.9940,0.3110,1379.1650,A,7573.9890
009904,2007-09-30,2007,3,INDL,C,D,STD,845467109,USD,2007Q3,2007Q3,3293.1290,0.6150,1671.7030,A,7122.7026
009904,2007-12-31,2007,4,INDL,C,D,STD,845467109,USD,2007Q4,2007Q4,3622.7160,0.7270,1965.6460,A,9510.2896
009904,2008-03-31,2008,1,INDL,C,D,STD,845467109,USD,2008Q1,2008Q1,3974.7620,0.4710,2397.0710,A,11512.8163
009904,2008-06-30,2008,2,INDL,C,D,STD,845467109,USD,2008Q2,2008Q2,4137.4600,177.0910,2663.7400,A,16309.3768
009904,2008-09-30,2008,3,INDL,C,D,STD,845467109,USD,2008Q3,2008Q3,4364.0060,426.1880,2132.6460,A,10473.9373
009904,2008-12-31,2008,4,INDL,C,D,STD,845467109,USD,2008Q4,2008Q4,4760.1580,196.2770,2242.1950,A,9948.2980
009904,2009-03-31,2009,1,INDL,C,D,STD,845467109,USD,2009Q1,2009Q1,4228.5760,82.3220,2054.2520,A,10196.4664
009904,2009-06-30,2009,2,INDL,C,D,STD,845467109,USD,2009Q2,2009Q2,4338.2820,2.2450,2129.9380,A,13375.4334
009904,2009-09-30,2009,3,INDL,C,D,STD,845467109,USD,2009Q3,2009Q3,4458.1430,9.6590,2228.5780,A,14726.9047
009904,2009-12-31,2009,4,INDL,C,D,STD,845467109,USD,2009Q4,2009Q4,4770.2500,13.1840,2429.2690,A,16671.2714
009904,2010-03-31,2010,1,INDL,C,D,STD,845467109,USD,2010Q1,2010Q1,5132.2340,13.9000,2579.8490,A,14088.5092
009904,2010-06-30,2010,2,INDL,C,D,STD,845467109,USD,2010Q2,2010Q2,5590.3510,369.7210,2924.4840,A,13372.6858
009904,2010-09-30,2010,3,INDL,C,D,STD,845467109,USD,2010Q3,2010Q3,5992.7240,368.3730,3112.2230,A,11596.0222
009904,2010-12-31,2010,4,INDL,C,D,STD,845467109,USD,2010Q4,2010Q4,6017.4630,16.0550,3052.5870,A,13009.8071
009904,2011-03-31,2011,1,INDL,C,D,STD,845467109,USD,2011Q1,2011Q1,6340.7480,17.3870,3255.4550,A,14949.6068
010016,2005-03-31,2005,1,INDL,C,D,STD,854502101,USD,2005Q1,2005Q1,2952.8000,310.5000,1685.3000,A,
010016,2005-06-30,2005,2,INDL,C,D,STD,854502101,USD,2005Q2,2005Q2,3003.6000,325.6000,1711.1000,A,
010016,2005-09-30,2005,3,INDL,C,D,STD,854502101,USD,2005Q3,2005Q3,3053.4000,338.1000,1675.2000,A,
010016,2005-12-31,2005,4,INDL,C,D,STD,854502101,USD,2005Q4,2005Q4,3545.1000,657.8000,2100.2000,A,
010016,2006-03-31,2006,1,INDL,C,D,STD,854502101,USD,2006Q1,2006Q1,3797.9000,204.9000,2470.9000,A,4116.4796
010016,2006-06-30,2006,2,INDL,C,D,STD,854502101,USD,2006Q2,2006Q2,3845.3000,207.1000,2438.3000,A,3821.0424
010016,2006-09-30,2006,3,INDL,C,D,STD,854502101,USD,2006Q3,2006Q3,4037.9000,241.3000,2536.8000,A,4053.0044
010016,2006-12-31,2006,4,INDL,C,D,STD,854502101,USD,2006Q4,2006Q4,3935.4000,176.6000,2383.4000,A,4115.7839
010016,2007-03-31,2007,1,INDL,C,D,STD,854502101,USD,2007Q1,2007Q1,4640.4000,210.8000,3074.2000,A,4615.9722
010016,2007-06-30,2007,2,INDL,C,D,STD,854502101,USD,2007Q2,2007Q2,4657.0000,225.7000,3076.1000,A,4982.8023
010016,2007-09-30,2007,3,INDL,C,D,STD,854502101,USD,2007Q3,2007Q3,4865.4000,280.6000,3170.3000,A,4612.7634
010016,2007-12-31,2007,4,INDL,C,D,STD,854502101,USD,2007Q4,2007Q4,4779.9000,240.4000,3051.4000,A,3896.7739
010016,2008-03-31,2008,1,INDL,C,D,STD,854502101,USD,2008Q1,2008Q1,4954.7000,324.8000,3238.1000,A,3732.5985
010016,2008-06-30,2008,2,INDL,C,D,STD,854502101,USD,2008Q2,2008Q2,5066.5000,384.2000,3275.2000,A,3522.6966
010016,2008-09-30,2008,3,INDL,C,D,STD,854502101,USD,2008Q3,2008Q3,5121.3000,299.3000,3249.8000,A,3288.9033
010016,2008-12-31,2008,4,INDL,C,D,STD,854502101,USD,2008Q4,2008Q4,4879.2000,211.6000,3191.2000,A,2689.6716
010016,2009-03-31,2009,1,INDL,C,D,STD,854502101,USD,2009Q1,2009Q1,4723.7000,128.0000,3017.5000,A,2302.6931
010016,2009-06-30,2009,2,INDL,C,D,STD,854502101,USD,2009Q2,2009Q2,4749.7000,156.3000,2929.8000,A,2685.3732
010016,2009-09-30,2009,3,INDL,C,D,STD,854502101,USD,2009Q3,2009Q3,4802.7000,207.4000,2867.6000,A,3433.1725
010016,2009-12-31,2009,4,INDL,C,D,STD,854502101,USD,2009Q4,2009Q4,4769.1000,400.7000,2757.6000,A,4145.4733
010016,2010-03-31,2010,1,INDL,C,D,STD,854502101,USD,2010Q1,2010Q1,14634.7000,1505.4000,8096.3000,A,9208.2770
010016,2010-06-30,2010,2,INDL,C,D,STD,854502101,USD,2010Q2,2010Q2,13995.6000,1598.4000,7361.1000,A,8369.4968
010016,2010-09-30,2010,3,INDL,C,D,STD,854502101,USD,2010Q3,2010Q3,14872.7000,1635.9000,7935.1000,A,10172.9090
010016,2010-12-31,2010,4,INDL,C,D,STD,854502101,USD,2010Q4,2010Q4,15139.4000,1745.4000,8069.7000,A,11123.6239
010016,2011-03-31,2011,1,INDL,C,D,STD,854502101,USD,2011Q1,2011Q1,15756.0000,1883.5000,8370.2000,A,12877.4558
010035,2005-03-31,2005,1,INDL,C,D,STD,857477103,USD,2005Q1,2005Q1,100094.0000,36785.0000,94069.0000,A,
010035,2005-06-30,2005,2,INDL,C,D,STD,857477103,USD,2005Q2,2005Q2,104254.0000,32893.0000,98006.0000,A,
010035,2005-09-30,2005,3,INDL,C,D,STD,857477103,USD,2005Q3,2005Q3,105445.0000,29546.0000,99341.0000,A,
010035,2005-12-31,2005,4,INDL,C,D,STD,857477103,USD,2005Q4,2005Q4,97968.0000,22638.0000,91601.0000,A,
010035,2006-03-31,2006,1,INDL,C,D,STD,857477103,USD,2006Q1,2006Q1,104156.0000,24936.0000,97743.0000,A,20091.8268
010035,2006-06-30,2006,2,INDL,C,D,STD,857477103,USD,2006Q2,2006Q2,102536.0000,23000.0000,96067.0000,A,19206.3548
010035,2006-09-30,2006,3,INDL,C,D,STD,857477103,USD,2006Q3,2006Q3,112310.0000,26159.0000,105295.0000,A,20662.2000
010035,2006-12-31,2006,4,INDL,C,D,STD,857477103,USD,2006Q4,2006Q4,107353.0000,22282.0000,100101.0000,A,22419.6187
010035,2007-03-31,2007,1,INDL,C,D,STD,857477103,USD,2007Q1,2007Q1,110003.0000,20207.0000,102536.0000,A,21739.1650
010035,2007-06-30,2007,2,INDL,C,D,STD,857477103,USD,2007Q2,2007Q2,112268.0000,20239.0000,104520.0000,A,23031.5112
010035,2007-09-30,2007,3,INDL,C,D,STD,857477103,USD,2007Q3,2007Q3,139888.0000,29895.0000,128638.0000,A,26227.5590
010035,2007-12-31,2007,4,INDL,C,D,STD,857477103,USD,2007Q4,2007Q4,142543.0000,33985.0000,131244.0000,A,31366.2608
010035,2008-03-31,2008,1,INDL,C,D,STD,857477103,USD,2008Q1,2008Q1,154349.0000,43137.0000,143543.0000,A,30835.1220
010035,2008-06-30,2008,2,INDL,C,D,STD,857477103,USD,2008Q2,2008Q2,146221.0000,40944.0000,132182.0000,A,27597.0953
010035,2008-09-30,2008,3,INDL,C,D,STD,857477103,USD,2008Q3,2008Q3,285564.0000,87791.0000,272500.0000,A,24546.3365
010035,2008-12-31,2008,4,INDL,C,D,STD,857477103,USD,2008Q4,2008Q4,173631.0000,60549.0000,160857.0000,A,16973.1761
010035,2009-03-31,2009,1,INDL,C,D,STD,857477103,USD,2009Q1,2009Q1,142144.0000,39736.0000,128286.0000,A,13370.0933
010035,2009-06-30,2009,2,INDL,C,D,STD,857477103,USD,2009Q2,2009Q2,153421.0000,35667.0000,141318.0000,A,23315.4784
010035,2009-09-30,2009,3,INDL,C,D,STD,857477103,USD,2009Q3,2009Q3,163277.0000,34085.0000,149648.0000,A,25996.1298
010035,2009-12-31,2009,4,INDL,C,D,STD,857477103,USD,2009Q4,2009Q4,157946.0000,31660.0000,143455.0000,A,21549.4264
010035,2010-03-31,2010,1,INDL,C,D,STD,857477103,USD,2010Q1,2010Q1,153971.0000,28280.0000,138561.0000,A,22629.5397
010035,2010-06-30,2010,2,INDL,C,D,STD,857477103,USD,2010Q2,2010Q2,162075.0000,28360.0000,146016.0000,A,16958.2611
010035,2010-09-30,2010,3,INDL,C,D,STD,857477103,USD,2010Q3,2010Q3,172964.0000,33084.0000,155395.0000,A,18889.9547
010035,2010-12-31,2010,4,INDL,C,D,STD,857477103,USD,2010Q4,2010Q4,160505.0000,28473.0000,142718.0000,A,23246.1830
010035,2011-03-31,2011,1,INDL,C,D,STD,857477103,USD,2011Q1,2011Q1,171796.0000,24874.0000,152616.0000,A,22631.4694
010121,2005-03-31,2005,1,INDL,C,D,STD,63938C108,USD,2005Q1,2005Q1,83796.9530,2960.2230,80659.1020,A,
010121,2005-06-30,2005,2,INDL,C,D,STD,63938C108,USD,2005Q2,2005Q2,86758.7440,3440.0830,83033.6760,A,
010121,2005-09-30,2005,3,INDL,C,D,STD,63938C108,USD,2005Q3,2005Q3,96320.3590,4266.2250,92482.8360,A,
010121,2005-12-31,2005,4,INDL,C,D,STD,63938C108,USD,2005Q4,2005Q4,99338.6840,6204.2700,95538.0770,A,
010121,2006-03-31,2006,1,INDL,C,D,STD,63938C108,USD,2006Q1,2006Q1,97765.5860,5350.5260,94000.9760,A,21437.1962
010121,2006-06-30,2006,2,INDL,C,D,STD,63938C108,USD,2006Q2,2006Q2,101906.6650,6877.1580,97537.5280,A,21785.8410
010121,2006-09-30,2006,3,INDL,C,D,STD,63938C108,USD,2006Q3,2006Q3,107052.6970,6347.2870,102540.3360,A,21278.5848
010121,2006-12-31,2006,4,INDL,C,D,STD,63938C108,USD,2006Q4,2006Q4,116135.7320,6044.5480,111766.5750,A,20025.7911
010121,2007-03-31,2007,1,INDL,C,D,STD,63938C108,USD,2007Q1,2007Q1,126876.4660,7398.1280,122490.6550,A,16848.2233
010121,2007-06-30,2007,2,INDL,C,D,STD,63938C108,USD,2007Q2,2007Q2,132802.2820,6981.0490,127444.1400,A,23758.5444
010121,2007-09-30,2007,3,INDL,C,D,STD,63938C108,USD,2007Q3,2007Q3,150815.3900,12794.3230,145803.6290,A,20569.1417
010121,2007-12-31,2007,4,INDL,C,D,STD,63938C108,USD,2007Q4,2007Q4,155564.9910,12182.1370,150330.0960,A,9396.1559
010121,2008-03-31,2008,1,INDL,C,D,STD,63938C108,USD,2008Q1,2008Q1,159172.9920,7992.9620,153958.2170,A,7174.2370
010121,2008-06-30,2008,2,INDL,C,D,STD,63938C108,USD,2008Q2,2008Q2,163562.2410,8824.6550,158017.7570,A,9047.3828
010121,2008-09-30,2008,3,INDL,C,D,STD,63938C108,USD,2008Q3,2008Q3,164991.0940,7793.2710,159635.4290,A,5768.5551
010121,2008-12-31,2008,4,INDL,C,D,STD,63938C108,USD,2008Q4,2008Q4,168768.4370,7605.2880,163762.0970,A,4160.3317
010121,2009-03-31,2009,1,INDL,C,D,STD,63938C108,USD,2009Q1,2009Q1,171551.3110,6919.3470,166587.4520,A,2314.5854
010121,2009-06-30,2009,2,INDL,C,D,STD,63938C108,USD,2009Q2,2009Q2,181183.7950,11385.6590,176332.2560,A,4803.4228
010121,2009-09-30,2009,3,INDL,C,D,STD,63938C108,USD,2009Q3,2009Q3,186443.9240,10947.5810,181454.8990,A,4139.2968
010121,2009-12-31,2009,4,INDL,C,D,STD,63938C108,USD,2009Q4,2009Q4,169985.2980,11238.8840,164706.6760,A,5465.9275
010121,2010-03-31,2010,1,INDL,C,D,STD,63938C108,USD,2010Q1,2010Q1,207513.0850,12956.3010,202757.3890,A,6082.7669
010121,2010-06-30,2010,2,INDL,C,D,STD,63938C108,USD,2010Q2,2010Q2,207318.7120,12519.9530,202231.9640,A,5047.4204
010121,2010-09-30,2010,3,INDL,C,D,STD,63938C108,USD,2010Q3,2010Q3,206106.7740,11713.0560,201532.6970,A,5610.7128
010121,2010-12-31,2010,4,INDL,C,D,STD,63938C108,USD,2010Q4,2010Q4,205307.0490,10596.8200,200295.4710,A,6634.2124
010121,2011-03-31,2011,1,INDL,C,D,STD,63938C108,USD,2011Q1,2011Q1,203354.8080,10264.7190,198147.7210,A,8070.6582
010156,2005-03-31,2005,1,INDL,C,D,STD,86764P109,USD,2005Q1,2005Q1,8679.0000,346.0000,6544.0000,I,
010156,2005-06-30,2005,2,INDL,C,D,STD,86764P109,USD,2005Q2,2005Q2,9024.0000,417.0000,6603.0000,I,
010156,2005-09-30,2005,3,INDL,C,D,STD,86764P109,USD,2005Q3,2005Q3,10041.0000,816.0000,7308.0000,I,
010156,2005-12-31,2005,4,INDL,C,D,STD,86764P109,USD,2005Q4,2005Q4,9931.0000,919.0000,7233.0000,I,
010156,2006-03-31,2006,1,INDL,C,D,STD,86764P109,USD,2006Q1,2006Q1,10013.0000,361.0000,7351.0000,I,10287.2558
010156,2006-06-30,2006,2,INDL,C,D,STD,86764P109,USD,2006Q2,2006Q2,10930.0000,600.0000,7890.0000,I,9036.0396
010156,2006-09-30,2006,3,INDL,C,D,STD,86764P109,USD,2006Q3,2006Q3,10757.0000,218.0000,7882.0000,I,7656.6462
010156,2006-12-31,2006,4,INDL,C,D,STD,86764P109,USD,2006Q4,2006Q4,10982.0000,263.0000,8289.0000,I,7564.3304
010156,2007-03-31,2007,1,INDL,C,D,STD,86764P109,USD,2007Q1,2007Q1,10907.0000,222.0000,8296.0000,I,8554.7971
